deaths_civilians,latitude,longitude,year,country
1,34.2914,70.1319,2006,Afghanistan
1,12.483371,14.183385999999999,2014,Nigeria
1,32.62675,65.873313,2006,Afghanistan
1,11.925833,13.605556,2014,Nigeria
1,31.287004,34.259525,2014,Israel
1,5.55,95.31666700000001,2002,Indonesia
1,3.1333330000000004,97.45,2002,Indonesia
1,7.13333,124.3,2012,Philippines
1,5.983,121.25,2007,Philippines
1,2.066667,45.366667,2014,Somalia
1,33.335789,69.894997,2006,Afghanistan
1,34.531094,69.162796,2006,Afghanistan
1,33.38193,69.684565,2006,Afghanistan
1,33.589794,69.232445,2006,Afghanistan
1,34.799642999999996,71.003535,2006,Afghanistan
1,31.611795,65.705795,2006,Afghanistan
1,31.83052,64.58823000000001,2006,Afghanistan
1,32.416667,68.75,2006,Afghanistan
1,33.305842999999996,68.446963,2006,Afghanistan
1,30.987916,66.169753,2006,Afghanistan
1,31.611795,65.705795,2007,Afghanistan
1,30.852921999999996,64.131675,2007,Afghanistan
1,12.398611,124.662777,2009,Philippines
1,13.1372,123.7344,1997,Philippines
1,12.933333,124.1,2003,Philippines
1,10.5864,124.9731,1991,Philippines
1,11.133333,125.46666699999999,2010,Philippines
1,8.262222,126.27444399999999,2011,Philippines
1,9.9005,122.434,2011,Philippines
1,17.416667,121.4,1989,Philippines
1,6.4197,121.9714,2002,Philippines
1,11.688888,122.36916599999999,2010,Philippines
1,6.6352,124.06700000000001,2009,Philippines
1,6.578645,122.034922,2002,Philippines
1,6.6381,121.8406,2010,Philippines
1,8.779444,124.82083300000001,2011,Philippines
1,6.6381,121.8406,2001,Philippines
1,6.660625,122.13924399999999,2001,Philippines
1,12.0,125.0,1991,Philippines
1,8.191667,124.084722,2001,Philippines
1,9.9902,122.8142,2011,Philippines
1,13.0,122.0,2006,Philippines
1,13.0,122.0,2007,Philippines
1,7.521111,124.311944,2008,Philippines
1,8.0,124.0,2008,Philippines
1,10.066667,122.91666699999999,2010,Philippines
1,10.69885,123.349002,1989,Philippines
1,14.5094,120.9931,1993,Philippines
1,6.015,121.105278,2005,Philippines
1,15.806667000000001,121.15,2006,Philippines
1,7.25,126.16,2003,Philippines
1,6.58335,122.09993100000001,2009,Philippines
1,6.578645,122.034922,1996,Philippines
1,14.7233,121.0364,1990,Philippines
1,10.583333,123.1,1990,Philippines
1,14.1575,122.72583300000001,2012,Philippines
1,12.216667,123.5,2004,Philippines
1,10.35,123.066667,1990,Philippines
1,8.0862,123.89399999999999,2008,Philippines
1,7.212122999999999,124.88151200000001,2008,Philippines
1,13.216667000000001,120.6,2003,Philippines
1,6.5422,121.8769,1999,Philippines
1,8.4,126.316667,2010,Philippines
1,13.0,122.0,2005,Philippines
1,6.052222,121.002222,2009,Philippines
1,7.289722,125.525833,2012,Philippines
1,13.216667000000001,123.55,2002,Philippines
1,7.028333,124.5025,2003,Philippines
1,7.120277000000001,124.59638799999999,2008,Philippines
1,17.82306,121.23241599999999,1994,Philippines
1,17.82306,121.23241599999999,1992,Philippines
1,5.952261,120.995893,2009,Philippines
1,12.4,124.63333300000001,1990,Philippines
1,7.383333,124.766667,2000,Philippines
1,7.223611,124.246389,1997,Philippines
1,7.383333,124.766667,2000,Philippines
1,7.383333,124.766667,1994,Philippines
1,9.716667,122.63333300000001,1989,Philippines
1,12.4098,125.0548,2010,Philippines
1,11.666667,125.5,2003,Philippines
1,6.5422,121.8769,2002,Philippines
1,7.2044440000000005,124.79166699999999,2000,Philippines
1,7.2044440000000005,124.79166699999999,1994,Philippines
1,7.591952,126.072782,2004,Philippines
1,7.0833330000000005,124.266667,2009,Philippines
1,7.073055999999999,125.612778,2010,Philippines
1,15.583329999999998,121.0,2005,Philippines
1,7.073055999999999,125.612778,2003,Philippines
1,10.0,123.0,1991,Philippines
1,7.316667,125.433333,2006,Philippines
1,7.316667,125.433333,1991,Philippines
1,6.973056,124.475278,2002,Philippines
1,12.228544,123.50851000000002,2008,Philippines
1,7.896389,125.003611,1991,Philippines
1,6.92,124.4533,2009,Philippines
1,7.896389,125.003611,1990,Philippines
1,13.1913,123.5987,2008,Philippines
1,14.6042,120.9822,1989,Philippines
1,7.008333,125.089444,2007,Philippines
1,15.6174,119.9547,2011,Philippines
1,6.112778,125.171667,2000,Philippines
1,6.112778,125.171667,2000,Philippines
1,7.008333,125.089444,2007,Philippines
1,13.916666000000001,122.6,2008,Philippines
1,7.018006,124.46390900000002,2010,Philippines
1,14.56,121.0789,1989,Philippines
1,12.233255,123.49995200000001,2006,Philippines
1,33.335091,69.91841099999999,2007,Afghanistan
1,7.897222,125.053055,1990,Philippines
1,13.916667000000002,121.08333300000001,1994,Philippines
1,14.666667000000002,120.41666699999999,2003,Philippines
1,33.133333,44.25,2003,Iraq
1,6.949444000000001,124.47861100000001,2002,Philippines
1,7.030933999999999,124.499918,2002,Philippines
1,6.704071000000001,121.971171,2002,Philippines
1,6.910255,122.071715,1992,Philippines
1,6.910255,122.071715,1991,Philippines
1,14.7,120.9667,1989,Philippines
1,7.0583,124.6728,2003,Philippines
1,7.036111,124.31388799999999,1994,Philippines
1,6.834444,124.876944,2000,Philippines
1,8.0,125.0,2004,Philippines
1,6.4197,121.9714,2012,Philippines
1,6.5814,122.1794,2011,Philippines
1,6.015,121.105278,2009,Philippines
1,14.5692,121.1325,2004,Philippines
1,15.4667,120.58333,2005,Philippines
1,16.5,120.66666699999999,1992,Philippines
1,33.383334000000005,69.88333399999999,2007,Afghanistan
1,34.9557,71.0397,2006,Afghanistan
1,31.829363,64.608526,2007,Afghanistan
1,32.069491,64.792233,2007,Afghanistan
1,31.820040000000002,64.570518,2007,Afghanistan
1,32.350173999999996,64.772322,2007,Afghanistan
1,33.305842999999996,68.446963,2007,Afghanistan
1,32.716667,67.633333,2007,Afghanistan
1,32.6221,62.4597,2007,Afghanistan
1,34.531094,69.162796,2007,Afghanistan
1,31.557999,65.33309200000001,2007,Afghanistan
1,31.611795,65.705795,2007,Afghanistan
1,30.852921999999996,64.131675,2007,Afghanistan
1,31.125999999999998,64.1889,2007,Afghanistan
1,32.120374,64.994325,2007,Afghanistan
1,31.579996,64.37739599999999,2006,Afghanistan
1,33.305842999999996,68.446963,2007,Afghanistan
1,31.579996,64.37739599999999,2007,Afghanistan
1,34.0,69.25,2007,Afghanistan
1,32.62675,65.873313,2007,Afghanistan
1,6.578645,122.034922,2009,Philippines
1,6.578645,122.034922,2004,Philippines
1,7.103056,124.235,2009,Philippines
1,9.6667,125.63333,1991,Philippines
1,13.0,122.0,1990,Philippines
1,14.583332999999998,121.0,1994,Philippines
1,14.6042,120.9822,1992,Philippines
1,8.0,124.0,2008,Philippines
1,7.043611,124.69444399999999,2012,Philippines
1,10.275833,123.220555,2010,Philippines
1,14.6042,120.9822,1989,Philippines
1,8.0,125.0,1989,Philippines
1,8.0,125.0,1991,Philippines
1,13.530213,123.27191200000001,2006,Philippines
1,6.052222,121.002222,2002,Philippines
1,10.89,123.42,2010,Philippines
1,7.6725,125.90305500000001,2011,Philippines
1,14.7314,121.1417,2005,Philippines
1,18.2447,121.3706,1989,Philippines
1,7.03,124.497222,2008,Philippines
1,17.953889,120.526944,1995,Philippines
1,7.2888839999999995,125.48761699999999,2010,Philippines
1,13.8844,122.2642,2002,Philippines
1,7.447094,125.809556,2004,Philippines
1,8.005,124.2,2008,Philippines
1,6.6936,124.68,2005,Philippines
1,13.0,122.0,1990,Philippines
1,8.0,125.0,2001,Philippines
1,14.583332999999998,121.0,2003,Philippines
1,14.583332999999998,121.0,1992,Philippines
1,12.2,123.7,1990,Philippines
1,6.419722,121.97138899999999,2005,Philippines
1,14.6042,120.9822,1992,Philippines
1,13.105833,123.000556,2004,Philippines
1,12.333333,124.36666699999999,1990,Philippines
1,8.033,123.93299999999999,2002,Philippines
1,7.235555000000001,125.1575,2012,Philippines
1,13.216667000000001,123.55,2011,Philippines
1,11.666667,122.33333300000001,1989,Philippines
1,7.27,124.3106,2009,Philippines
1,6.6439,122.2736,2002,Philippines
1,13.1913,123.5987,2002,Philippines
1,28.0,84.91667,2005,Nepal
1,27.66667,83.91667,2006,Nepal
1,34.080399,74.82338299999999,1990,India
1,26.0,93.0,1996,India
1,26.0,93.0,1999,India
1,26.416666999999997,92.85,1999,India
1,27.5,95.0,1999,India
1,26.633333,93.833333,1998,India
1,26.516666999999998,93.966667,1998,India
1,26.62195,92.03645300000001,1998,India
1,27.461873999999998,94.926288,1997,India
1,26.831970000000002,94.41651,1997,India
1,26.516666999999998,93.966667,1996,India
1,30.934834999999996,75.845668,1989,India
1,27.5,95.0,1996,India
1,26.757987,92.111587,1995,India
1,26.740103,94.216217,1989,India
1,30.91667,75.41667,1993,India
1,31.475585,74.962039,1992,India
1,30.336571999999997,76.398517,1992,India
1,28.65195,77.23149000000001,1992,India
1,31.63278,74.901359,1992,India
1,26.0,93.0,1999,India
1,27.21319,95.17324,2000,India
1,26.416666999999997,91.43333299999999,2000,India
1,26.416666999999997,91.43333299999999,2001,India
1,27.83103,95.66824,2006,India
1,33.318773,74.83664300000001,2004,India
1,33.706088,74.844238,2004,India
1,34.1973,74.465538,2003,India
1,34.080399,74.82338299999999,2006,India
1,33.91667,76.66667,2006,India
1,33.91667,76.66667,2003,India
1,26.176076000000002,91.76293199999999,2005,India
1,33.100809999999996,75.6497,2006,India
1,26.160079999999997,90.607086,2004,India
1,27.5,95.366667,2003,India
1,27.83103,95.66824,2006,India
1,27.83103,95.66824,2006,India
1,27.02433,95.019363,2006,India
1,33.318773,74.83664300000001,2009,India
1,23.022021,72.592201,2002,India
1,26.507219,91.341083,2001,India
1,30.781036,75.485618,1992,India
1,30.91667,75.41667,1989,India
1,34.113048,74.762844,1999,India
1,34.274824,74.475391,2012,India
1,23.783742999999998,85.897182,2001,India
1,24.027406,85.547977,1999,India
1,23.91667,84.08333,1999,India
1,34.080399,74.82338299999999,2012,India
1,34.44636,74.568492,2012,India
1,33.476943,75.83085600000001,2012,India
1,-22.90278,-43.2075,2008,Brazil
1,33.780102,75.117092,2012,India
1,34.19287,74.3692,2011,India
1,25.064562,83.869571,2003,India
1,33.388774,74.530017,2009,India
1,33.919908,75.11783199999999,2009,India
1,33.207409999999996,74.8223,2009,India
1,33.100809999999996,75.6497,2009,India
1,34.080399,74.82338299999999,2006,India
1,34.167808,74.508464,2006,India
1,33.800809,75.001224,2006,India
1,33.610440000000004,74.13883,2006,India
1,23.208409,85.306793,2003,India
1,26.176076000000002,91.76293199999999,1992,India
1,26.757987,92.111587,1994,India
1,26.40683,90.267829,1998,India
1,25.082055,83.38910600000001,2001,India
1,17.573147,78.946659,1998,India
1,19.177628,78.364959,1996,India
1,19.264791,78.251174,1996,India
1,18.554973999999998,78.880332,1993,India
1,25.0,94.0,2006,India
1,25.0,94.0,1996,India
1,24.860832000000002,94.158874,2011,India
1,23.916667,91.5,2003,India
1,23.917222,91.847222,2001,India
1,23.916667,91.5,2006,India
1,24.24328,92.285602,2000,India
1,23.916667,91.5,2000,India
1,23.916667,91.5,1998,India
1,26.4,90.266667,2003,India
1,26.633333,92.8,2002,India
1,26.494504,90.70895,1999,India
1,26.176076000000002,91.76293199999999,2006,India
1,27.396814000000003,95.636455,2006,India
1,34.080399,74.82338299999999,2002,India
1,34.080399,74.82338299999999,1995,India
1,34.080399,74.82338299999999,1997,India
1,34.253389,74.286979,1997,India
1,33.862214,74.708782,1997,India
1,34.372601,74.167293,1997,India
1,33.527586,75.228195,1997,India
1,33.91667,76.66667,1998,India
1,33.100809999999996,75.6497,1998,India
1,34.080399,74.82338299999999,1996,India
1,32.677209999999995,74.811306,1995,India
1,34.336275,74.235023,2002,India
1,34.204662,74.810474,1998,India
1,34.16667,74.75,1995,India
1,34.372601,74.167293,1998,India
1,25.803224,93.46775,2009,India
1,34.421456,74.667213,2009,India
1,33.673707,74.868747,2006,India
1,34.274824,74.475391,2006,India
1,33.0,75.16667,2005,India
1,27.728601,94.95674100000001,2006,India
1,34.217434999999995,74.478927,1998,India
1,33.83333,75.16667,1998,India
1,33.307624,74.55754,1998,India
1,34.080399,74.82338299999999,1999,India
1,33.555134,75.230705,1999,India
1,33.604259000000006,75.354213,1999,India
1,34.223024,74.675525,1999,India
1,33.83333,75.16667,1999,India
1,34.19287,74.3692,1999,India
1,34.204662,74.810474,1999,India
1,33.830968,74.81065699999999,1999,India
1,34.204662,74.810474,1999,India
1,34.204662,74.810474,1999,India
1,34.204662,74.810474,1999,India
1,33.919908,75.11783199999999,1999,India
1,33.317644,75.03353100000001,1999,India
1,33.441190999999996,75.1165,1999,India
1,33.100809999999996,75.6497,1999,India
1,34.372601,74.167293,1999,India
1,33.83333,75.16667,1999,India
1,34.044847999999995,74.95325799999999,2005,India
1,33.0,75.16667,2005,India
1,34.267406,74.901031,2004,India
1,24.321218,93.368546,2005,India
1,33.83333,75.16667,2005,India
1,33.610833,74.925833,2005,India
1,33.89001,74.66297,2001,India
1,33.100809999999996,75.6497,2001,India
1,23.5,91.666667,2003,India
1,25.208604,90.670585,2006,India
1,33.77,74.1,1999,India
1,33.737225,74.307006,1998,India
1,33.77,74.1,2005,India
1,27.5,95.366667,2006,India
1,27.483333000000002,94.583333,2006,India
1,33.100809999999996,75.6497,2005,India
1,34.372601,74.167293,2005,India
1,33.780026,74.791599,2004,India
1,33.603155,74.25793,2004,India
1,34.080399,74.82338299999999,2004,India
1,33.836438,74.934837,2002,India
1,25.0,94.0,1994,India
1,24.325321,94.291939,2012,India
1,34.494611,74.41049699999999,2003,India
1,34.09703,74.86269200000001,1990,India
1,34.08333,74.83333,1991,India
1,34.080399,74.82338299999999,1990,India
1,34.372601,74.167293,2003,India
1,34.19287,74.3692,1993,India
1,33.91667,76.66667,1990,India
1,33.91667,76.66667,1990,India
1,33.830968,74.81065699999999,1999,India
1,34.021828,74.010665,1998,India
1,34.19287,74.3692,1998,India
1,32.565,74.676,1993,India
1,33.706088,74.844238,1990,India
1,34.08333,74.83333,1990,India
1,34.372601,74.167293,1998,India
1,33.91667,76.66667,2003,India
1,34.080399,74.82338299999999,2001,India
1,34.080399,74.82338299999999,1995,India
1,33.780102,75.117092,1990,India
1,33.100809999999996,75.6497,2006,India
1,34.274824,74.475391,2006,India
1,34.080399,74.82338299999999,2006,India
1,33.877463,74.57653,1994,India
1,34.080399,74.82338299999999,1997,India
1,34.080399,74.82338299999999,1997,India
1,33.803923,75.260761,1997,India
1,34.25742,74.68627,1997,India
1,34.080399,74.82338299999999,1996,India
1,34.080399,74.82338299999999,1996,India
1,34.19287,74.3692,1995,India
1,34.372601,74.167293,1995,India
1,33.677499,75.201923,1994,India
1,34.080399,74.82338299999999,2000,India
1,34.421456,74.667213,1994,India
1,34.031513000000004,74.8875,1994,India
1,34.372601,74.167293,1993,India
1,33.244836,75.19808499999999,1993,India
1,34.204662,74.810474,1993,India
1,34.16667,74.75,1992,India
1,32.677209999999995,74.811306,1992,India
1,34.08333,74.83333,1992,India
1,-22.90278,-43.2075,2008,Brazil
1,34.080399,74.82338299999999,1997,India
1,34.274824,74.475391,1997,India
1,33.642257,75.006919,1998,India
1,33.836438,74.934837,2000,India
1,33.173013,74.811355,2000,India
1,34.204662,74.810474,1999,India
1,34.178709999999995,74.389797,1999,India
1,33.919908,75.11783199999999,1999,India
1,34.19287,74.3692,1999,India
1,34.080399,74.82338299999999,1999,India
1,33.83333,75.16667,1999,India
1,34.204662,74.810474,1999,India
1,33.698504,75.16183199999999,1999,India
1,33.656104,75.164272,1999,India
1,33.83333,75.16667,1998,India
1,34.080399,74.82338299999999,1998,India
1,33.83333,75.16667,1998,India
1,34.469484,74.137744,1998,India
1,34.080399,74.82338299999999,1998,India
1,34.080399,74.82338299999999,1998,India
1,34.274824,74.475391,1992,India
1,33.989289,74.93021,1991,India
1,34.33333,77.41667,1991,India
1,19.60426,81.08119,2011,India
1,24.607108,86.28536899999999,2011,India
1,26.144028,85.174846,2009,India
1,19.151063,81.759773,2009,India
1,20.125386,82.089664,2009,India
1,22.614783,85.53258100000001,2009,India
1,26.124331,85.38181999999999,2009,India
1,18.843220000000002,80.7761,2009,India
1,23.022021,72.592201,2002,India
1,26.176076000000002,91.76293199999999,2006,India
1,18.697046,80.91558,2006,India
1,31.63278,74.901359,1991,India
1,18.843220000000002,80.7761,2005,India
1,25.75,85.75,2005,India
1,15.833329999999998,79.75,2005,India
1,13.908707999999999,78.674152,2004,India
1,22.928727,84.411613,2011,India
1,23.361572,91.761437,2003,India
1,23.044687,85.659679,2011,India
1,18.758955,80.275741,2011,India
1,34.274824,74.475391,1991,India
1,19.073939000000003,80.12299300000001,2011,India
1,34.080399,74.82338299999999,1991,India
1,33.706088,74.844238,1991,India
1,34.08333,74.83333,1990,India
1,34.08333,74.83333,1990,India
1,34.08333,74.83333,1990,India
1,34.080399,74.82338299999999,1990,India
1,34.08333,74.83333,1990,India
1,34.080399,74.82338299999999,1989,India
1,23.823119000000002,86.039367,2012,India
1,24.514011,84.42934,2012,India
1,17.896617000000003,81.381546,2012,India
1,19.430208,81.613311,2012,India
1,18.608271,81.267848,2012,India
1,23.824685000000002,84.78931,2012,India
1,24.468207,84.236457,2012,India
1,23.85484,84.1296,2012,India
1,23.75,85.5,2011,India
1,34.204662,74.810474,2000,India
1,33.69124,74.227531,2000,India
1,34.080399,74.82338299999999,2006,India
1,34.080399,74.82338299999999,2005,India
1,34.080399,74.82338299999999,2005,India
1,34.080399,74.82338299999999,2005,India
1,33.654108,75.07549200000001,2005,India
1,34.12769,74.587356,2005,India
1,33.173013,74.811355,2005,India
1,33.780640999999996,74.756805,2005,India
1,33.696699,74.929985,2005,India
1,34.060871,74.528869,2005,India
1,34.636695,74.773751,2005,India
1,33.957772999999996,75.09603100000001,2000,India
1,33.25,74.25,2005,India
1,33.89001,74.66297,2005,India
1,34.19287,74.3692,2000,India
1,34.080399,74.82338299999999,2000,India
1,33.590951000000004,74.307262,2000,India
1,34.274824,74.475391,2000,India
1,34.080399,74.82338299999999,2003,India
1,33.698114000000004,75.15295400000001,2000,India
1,34.372601,74.167293,2005,India
1,33.706088,74.844238,2005,India
1,33.993984999999995,74.613815,2005,India
1,34.19287,74.3692,2005,India
1,33.0,75.16667,2006,India
1,34.19287,74.3692,2006,India
1,34.274824,74.475391,2006,India
1,33.0,75.16667,2006,India
1,33.91667,76.66667,2006,India
1,34.080399,74.82338299999999,2006,India
1,33.836438,74.934837,2006,India
1,34.421456,74.667213,2006,India
1,33.100809999999996,75.6497,2006,India
1,34.267406,74.901031,2006,India
1,34.372601,74.167293,2006,India
1,34.636695,74.773751,2006,India
1,33.100809999999996,75.6497,2006,India
1,34.178709999999995,74.389797,2005,India
1,33.780278,75.248333,2005,India
1,33.25,74.25,2005,India
1,33.610440000000004,74.13883,2005,India
1,34.080399,74.82338299999999,2000,India
1,33.91667,76.66667,2003,India
1,33.604681,74.33756600000001,2000,India
1,33.687088,75.224479,2000,India
1,34.387465999999996,74.68921999999999,2000,India
1,33.836438,74.934837,2000,India
1,34.080399,74.82338299999999,2000,India
1,34.178709999999995,74.389797,2000,India
1,34.372601,74.167293,2000,India
1,33.642371000000004,74.286197,2000,India
1,33.927442,74.566429,2000,India
1,34.19287,74.3692,2000,India
1,33.627205,75.05438199999999,2000,India
1,34.454164,74.057819,2000,India
1,34.372601,74.167293,2000,India
1,34.068614000000004,74.422027,2000,India
1,33.25,74.25,2000,India
1,33.321016,74.49391899999999,2000,India
1,33.428575,74.366043,2000,India
1,33.123614,75.264625,2000,India
1,34.19287,74.3692,2000,India
1,34.69238,74.35925,2000,India
1,34.284059,74.876506,2000,India
1,33.910917,75.252147,2004,India
1,33.690264,75.303668,2000,India
1,33.77,74.1,2000,India
1,33.041672,75.629634,2000,India
1,33.91667,76.66667,2004,India
1,33.642257,75.006919,2000,India
1,33.656007,74.299385,2004,India
1,34.404352,74.703815,2004,India
1,33.919908,75.11783199999999,2005,India
1,33.523237,74.370067,2000,India
1,33.89118,74.796802,2004,India
1,34.080399,74.82338299999999,2004,India
1,33.77,74.1,2000,India
1,33.389635999999996,75.14886,2000,India
1,33.31558,74.525993,2000,India
1,33.568403,74.27171700000001,2000,India
1,33.706088,74.844238,2000,India
1,34.224526000000004,74.764827,2000,India
1,34.12769,74.587356,2000,India
1,32.677209999999995,74.811306,1999,India
1,33.070228,75.89542,1999,India
1,26.621971000000002,90.39366899999999,2004,India
1,33.100809999999996,75.6497,2005,India
1,33.836438,74.934837,2005,India
1,33.275584,75.021236,2005,India
1,33.91667,76.66667,2005,India
1,33.83333,75.16667,2005,India
1,34.159045,74.563568,2006,India
1,34.383303999999995,74.70824,2005,India
1,34.19287,74.3692,2005,India
1,33.836438,74.934837,2005,India
1,34.19287,74.3692,2005,India
1,33.642257,75.006919,2005,India
1,34.16667,74.75,2005,India
1,33.780278,75.248333,2005,India
1,34.372601,74.167293,2005,India
1,33.953639,75.06831700000001,2005,India
1,33.11645,74.383167,2005,India
1,33.25,74.25,2005,India
1,33.77,74.1,2005,India
1,33.780102,75.117092,2005,India
1,33.100809999999996,75.6497,2005,India
1,34.19287,74.3692,2005,India
1,33.25,74.25,2005,India
1,34.372601,74.167293,2005,India
1,34.19287,74.3692,2006,India
1,34.274824,74.475391,2006,India
1,34.080399,74.82338299999999,2005,India
1,34.263564,74.769485,2005,India
1,12.987567,77.649055,2005,India
1,33.83333,75.16667,2009,India
1,33.698114000000004,75.15295400000001,2005,India
1,33.836438,74.934837,2005,India
1,33.836438,74.934837,2005,India
1,33.290788,74.851924,2005,India
1,33.0,75.16667,2005,India
1,33.25,74.25,2005,India
1,33.100809999999996,75.6497,2005,India
1,33.77,74.1,2005,India
1,33.836438,74.934837,2005,India
1,33.327573,75.43066400000001,2005,India
1,34.080399,74.82338299999999,2005,India
1,34.19287,74.3692,2005,India
1,33.321376,75.733425,2005,India
1,34.204662,74.810474,1999,India
1,33.100809999999996,75.6497,2003,India
1,34.080399,74.82338299999999,2001,India
1,33.91667,76.66667,2002,India
1,33.0,75.16667,2006,India
1,34.080399,74.82338299999999,2002,India
1,34.080399,74.82338299999999,2002,India
1,33.698398,75.141124,2005,India
1,34.372601,74.167293,2003,India
1,33.91667,76.66667,2002,India
1,34.080399,74.82338299999999,2000,India
1,33.989289,74.93021,2005,India
1,33.76293,74.35927,2003,India
1,34.64929,74.96202,2000,India
1,33.039451,75.655765,2000,India
1,33.91667,76.66667,2002,India
1,34.080399,74.82338299999999,2000,India
1,34.080399,74.82338299999999,2000,India
1,34.19287,74.3692,2000,India
1,33.329689,75.533969,2005,India
1,33.77,74.1,2004,India
1,33.100809999999996,75.6497,2001,India
1,34.12769,74.587356,2006,India
1,33.039451,75.655765,2004,India
1,34.19287,74.3692,2005,India
1,34.19287,74.3692,2006,India
1,33.83333,75.16667,2006,India
1,33.77,74.1,2005,India
1,34.27378,74.45359,2005,India
1,34.080399,74.82338299999999,2005,India
1,33.836438,74.934837,2005,India
1,33.24214,75.159111,2005,India
1,33.89001,74.66297,2005,India
1,34.256173,74.905975,2005,India
1,34.080399,74.82338299999999,2005,India
1,33.0,75.16667,2005,India
1,33.62689,75.315265,2005,India
1,33.100809999999996,75.6497,2005,India
1,33.91667,76.66667,2003,India
1,34.080399,74.82338299999999,2003,India
1,33.924686,75.026443,2004,India
1,34.19287,74.3692,2006,India
1,33.836438,74.934837,2006,India
1,34.080399,74.82338299999999,2006,India
1,34.274824,74.475391,2011,India
1,26.048185,93.76855400000001,2004,India
1,26.048185,93.76855400000001,2004,India
1,34.045916,74.014579,2012,India
1,34.19287,74.3692,2012,India
1,34.274824,74.475391,2012,India
1,33.610833,74.925833,2012,India
1,33.836438,74.934837,2012,India
1,34.277982,74.640247,2011,India
1,34.274824,74.475391,2011,India
1,33.89001,74.66297,2006,India
1,34.277982,74.640247,2011,India
1,34.19287,74.3692,2010,India
1,33.588190000000004,74.86057,2010,India
1,33.811293,74.783428,2009,India
1,33.81775,74.839805,2009,India
1,33.780026,74.791599,2009,India
1,34.274824,74.475391,2009,India
1,34.267406,74.901031,2009,India
1,26.306928000000003,93.669372,2004,India
1,26.048185,93.76855400000001,2004,India
1,26.048185,93.76855400000001,2004,India
1,26.24731,93.801849,2004,India
1,26.62195,92.03645300000001,2000,India
1,26.176076000000002,91.76293199999999,2000,India
1,26.106243,89.997638,2002,India
1,26.63535,91.24388,2000,India
1,26.330113,91.032273,2000,India
1,27.5,95.0,1999,India
1,26.633333,92.8,1995,India
1,26.0,93.0,1994,India
1,24.696359,84.780288,2000,India
1,23.91667,84.08333,2000,India
1,24.455386999999998,84.578441,2000,India
1,24.042607999999998,84.21592700000001,2000,India
1,23.876486,83.953109,2000,India
1,23.911526000000002,85.145061,2001,India
1,33.326206,75.650112,2010,India
1,24.966667,93.55,1998,India
1,25.968248000000003,93.437209,2009,India
1,33.218505,75.37897099999999,2009,India
1,33.780026,74.791599,2009,India
1,33.221862,75.511791,2009,India
1,34.274824,74.475391,2006,India
1,33.836438,74.934837,2006,India
1,34.19287,74.3692,2006,India
1,34.19287,74.3692,2006,India
1,33.039451,75.655765,2006,India
1,33.972846000000004,74.56110699999999,2006,India
1,34.080399,74.82338299999999,2006,India
1,33.706088,74.844238,2006,India
1,33.91667,76.66667,2006,India
1,33.83333,75.16667,2006,India
1,34.19287,74.3692,2006,India
1,33.100809999999996,75.6497,2006,India
1,33.643017,75.17130999999999,2006,India
1,34.380454,74.695426,2006,India
1,33.91667,76.66667,2006,India
1,32.677209999999995,74.811306,2006,India
1,33.919908,75.11783199999999,2009,India
1,34.080399,74.82338299999999,2006,India
1,34.457101,74.14672,2006,India
1,33.83333,75.16667,2006,India
1,33.476943,75.83085600000001,2009,India
1,33.91667,76.66667,2006,India
1,34.204662,74.810474,2009,India
1,33.16395,76.25338,2009,India
1,34.274824,74.475391,2009,India
1,34.276178,74.828533,2009,India
1,34.324261,74.106597,2009,India
1,34.40614,74.19919,2009,India
1,33.706088,74.844238,2009,India
1,33.706088,74.844238,2009,India
1,33.780026,74.791599,2009,India
1,33.494364000000004,74.131355,2006,India
1,34.12769,74.587356,2006,India
1,33.919908,75.11783199999999,2006,India
1,34.19287,74.3692,2006,India
1,33.83333,75.16667,2006,India
1,34.19287,74.3692,2006,India
1,33.83333,75.16667,2006,India
1,34.178709999999995,74.389797,2006,India
1,33.952452,74.930561,2005,India
1,33.86391,75.28379,2000,India
1,34.336275,74.235023,2000,India
1,34.080399,74.82338299999999,2000,India
1,33.50119,74.32624799999999,2000,India
1,33.25,74.25,2000,India
1,34.345217,74.47068399999999,2000,India
1,34.172363,76.182296,2000,India
1,34.028791,74.37442,2000,India
1,33.812393,75.069755,2000,India
1,33.77,74.1,2000,India
1,33.836438,74.934837,2000,India
1,33.25,74.25,2000,India
1,33.89001,74.66297,2000,India
1,34.376276000000004,74.122524,2000,India
1,33.91667,76.66667,2000,India
1,34.213933000000004,74.776821,2000,India
1,34.080399,74.82338299999999,2000,India
1,33.834269,74.982501,2000,India
1,33.0,75.16667,2000,India
1,33.018169,75.83823000000001,2000,India
1,33.83333,75.16667,2000,India
1,33.100809999999996,75.6497,2000,India
1,33.836438,74.934837,2000,India
1,33.592202,74.226295,2000,India
1,34.44636,74.568492,2000,India
1,33.678323,75.194564,2000,India
1,33.513148,74.456665,2000,India
1,33.0,75.16667,2000,India
1,33.69124,74.227531,2000,India
1,33.780102,75.117092,2000,India
1,32.802765,75.56071,2000,India
1,34.372601,74.167293,2000,India
1,33.83333,75.16667,2000,India
1,33.708589,75.224796,2000,India
1,33.466359999999995,74.27498,2000,India
1,33.25,74.25,2000,India
1,33.339199,74.320461,2000,India
1,34.080399,74.82338299999999,2000,India
1,33.575140000000005,74.378749,2000,India
1,33.642257,75.006919,2000,India
1,33.100809999999996,75.6497,2000,India
